resturant_name,resturant_phone,resturant_users_name,resturant_users_review
Il Nido,(206) 466-6265,Julie P.,"Great atmosphere, good service & delicious food! I'm a fan!
Everything we tried here was very good but the only thing that was a little disappointing was the portion was a bit lacking compared to other Italian restaurants, especially because it is on the pricier side.
We got the Castelvetrano Foccacia Bread to start off (unfortunately, bread does not come with the meal hahah) but man, it was worth paying for it because it was delicious.
We also tried the Rigatoni Nero & the Wild Boar Tagliatelle. The tagliatelle was cooked to perfection! It was so good - I think this was my favorite dish! The Rigatoni Nero lacked sauce - the pasta was a bit dry, but I did like that there was a lot of octopus in the dish. The Wood-grilled Saddle of Lamb was really yummy but it was pretty small! Haha I must have been super hungry. We finished our meal with Tiramisu dessert! My all time favorite and it did not disappoint!
Overall, I would definitely recommend everyone to try this place at least once! I will definitely come back for special occasions - IF we can get a reservation! They book out months in advance... We got super lucky and came here on the week of their opening because my friend ending up giving me her reservation! :) Thanks Il Nido - we had a great experience here."
Il Nido,(206) 466-6265,Rebecca T.,"My boyfriend was able to snag us a table at il Nido the day of after waiting on the waitlist for a while- so don't give up!!
I am a huge fan of il corvo so of course when I heard about il nido opening up, I desperately needed to try it! The menu seemed to have rotated recently so I have the updated menu below!
For starters we ordered the chicories salad and bruschetta al lardo. Both were absolutely delicious! Fair warning, the chicories salad was pretty bitter so if you don't like bitter tastes don't get it! The bruschetta was sooo good. The bread was very fresh & the butter was so creamy!
For pastas, we ordered the rigatoni with braiseed beef & the bucatini with pork. The pasta was cooked very al dente just like how they do it over at il corvo. The beef sauce was pretty heavy and packed full of flavors. There were big beef chunks in it too! The bucatini had little pork pieces and was definitely a lot less strong but still very flavorful as well. I'm glad I was able to have a little of both for some balance. The pasta portions were the same as il corvo's!
For dessert we had the tiramisu which was pretty good (nothing special though!)"
Il Nido,(206) 466-6265,Silvia V.,"Amazing place!!
Reservation recommended if you want to sit in the restaurant or there is a small bar for 2-people party. Without reservation you may have to wait for a while.
The food: delicate, flavorful, and beautiful! We had wine and a full menu with appetizers, entrees (lamb and pasta), dessert and coffee. Really great!
Service: impeccable! Friendly host and nice waiter.
Price: totally appropriate for the quality you get. It is on the fancy date side but definitely worth every penny!
Atmosphere: calm and perfect for conversations!
Just an outstanding place and a gem in the area!!
Thanks for the beautiful experience!
Silvia & Joel"
Il Nido,(206) 466-6265,Robyn C.,"Went here for opening night with high expectations. I knew the pasta was going to be great, but I had one question... is it worth it? Yes. The service was great. Our server actually engaged with us about the menu rather than just telling us ""the special"" and the usual ""thanks for joining us"".
Small menu but, the dishes were well executed.
The octopus rigatoni was 5/5!! A heaping portion of baby octopus, pasta and oh man- the spices. I try not order squid, octopus or even scallops at restaurants because it tends to be over cooked, but I'm really glad I gave it a go! Also tried the trout. The olives and the fennel really enhanced the flavor of the fish.
Then came the tiramisu. It wasn't as ""soaked"" as I would've liked, which made the flavor more like just any other ""coffee cake"". I wasn't so sure about the chocolate garnish because it just ended up bigger than the actual tiramisu... was it supposed to be a shell? I'm not sure.
All in all, it was good food. The ocean view near by isn't so bad either."
Il Nido,(206) 466-6265,Parisa E.,"Il Nido is truly what an Italian experience should be! Cozy, fresh, and wanting more!
Getting reservations are tough (1 month in advance and opens at midnight). Once you dine there the hostess will ask if you want to make more reservations so we made 2 more 3-4 months in advance. I thought this was a really nice touch making them value their customers!
Food was amazing and pasta was cooked perfectly! I was really surprised and amazed by the desert both the taste and presentation! The log cabin is so cozy and perfect for a night out!"
Il Nido,(206) 466-6265,Joline T.,"TL;DR Chef makes the simple things shine
Reservations: Seriously prohibitive and a pain. Reservations are open 30 days at a time. Reservations open at midnight. Had to book a month out at 12:01 am.
Parking: There's a lot right next door to the building. Signs will say parking for Homestead only; that's for Il Nido at the Homestead.
Burrata and prosciutto: Burrata was incredibly fresh and light, prosciutto was beautifully delicate and perfectly salty paired with the fresh burrata. Hands down the best prosciutto I've ever had.
Tagliatelle with bolognese: Tagliatelle was a little more al dente than I've had at other places; I loved the chew. I hate to compare it to Il Corvo, but how do you not? I also haven't been to Il Corvo for a couple years now because the line is impossible now. Based on my v distant memory, Il Corvo was just as good for half the price. But since I can't get Il Corvo anymore, then I'll pay for chef's pasta at Il Nido.
Cauliflower steak: it was fine. Gorgonzola was an interesting pairing that I've never had before. Gorgonzola wasn't overwhelming, but it was too much for me. That's a very personal taste thing though.
Pork cheeks with dried pear slices and polenta: Pork cheeks were didnt-need-a-fork tender. The sweetness of the pear complemented the earthiness of the pork cheeks. The polenta was the best I ever had. Crispy on the outside, fluffy soft the inside. Nice cheese flavor without being cheesy.
Would def come back!"
Il Nido,(206) 466-6265,Emily J.,"When the reservations opened for Il Nido, I immediately jumped on resy to book for a weekend night. Looking back on it, I am glad I did because when I was debating moving it, all the reservations for June were taken.
Having been to Il Corvo one time before, I kinda knew what I was getting myself into by going here. If you are unfamiliar with their style, which I assume you aren't since you are on their yelp page, you now know what type of menu they have and what their dishes look like.
The prices are not low. I would not come here on a budget or thinking you are going to get quantity or quality. You are going here for the quality.
Reviewing the menu, each dish seems thoughtfully put together and you can see that in the presentation as each of your items gets placed onto your table.
For my date night, we started off with a drink. I asked for a fruity suggestion and ended up ordering the Cool Waves. It was definitely fruity, somewhat strong, and very tasty.
For the appetizer, we ordered the burrata and the 24 month prosciutto. If you have never had a burrata before, it is a fresh Italian milk cheese. When you see it, you probably are thinking rich and dense but it is actually what I would consider light, clean, and subtle. A very delicate flavor in my opinion. If you cannot handle dairy or are not a fan of milk, maybe skip it, otherwise I would recommend. The prosciutto was kinda gamey? A unique taste and little on the salty side.
The main course items we chose were the ricotta cavatieddi, roman style pomodoro and the wood grilled saddle lamb, corona beans, charred spring onions, peas. I, obviously, chose the pasta. It was exactly what I was expecting. Really good and I could of ate a huge portion of it. It was the perfect size if you had an appetizer before. If you did not, you would probably consider it small. The wood grilled saddle lamb was delicious. It melt in your mouth and had great flavor. The beans on the other hand, were just okay.
Overall, the meal was good but pricey. If you need to eat a ton, be ready to open up your wallet. Would I go back? Definitely! But only if other people wanted to go.
Parking - They do have a few spaces on the left, if you are driving by and facing the restaurant. They seem like they are normally open if you have either the 5pm or 5:30 pm reservation. If you have a later reservation, fingers crossed that you get a spot or else you get the joy of driving around alkai looking for street parking."
Il Nido,(206) 466-6265,Julia C.,"We were so excited to get a reservation here because of all the hype.
A little underwhelmed, nothing was bad but wouldn't say anything was amazing either. Pastas were all cooked perfectly, the bucatini was definitely our favorite dish. I would say it is worth checking out as I believe their dishes change continuously based on the seasons. Glad we came and tried Il Nido, it was worth the trek to West Seattle ;)"
Il Nido,(206) 466-6265,Eating C.,"Came here on a Wednesday night with the wife and where completely blown away. We started with the bruschetta which was different and flavorful and done perfectly. I had the pork chop which was a special and it was amazing. It was smoky and flavorful. It was served with chard broccolini I think that had a sweet vinegar flavor to it which was a revelation. For dessert I got the olive oil cake and a cappuccino. Cake was moist and delicious and the cap was well balanced. The food was amazing but the highlight of the experience was the friendly and knowledgeable staff. Chad our server was amazing but overall everyone was just top notch. We will be back, this is our new favorite restaurant in Alki Beach. I can't wait to try everything on the menu. Thank you so"
Il Nido,(206) 466-6265,Audrey C.,"I cannot believe how difficult it was to get reservations here... I literally had to check back almost every day to see if anyone had cancelled and it still took a couple weeks. In the end we had a great experience and the food was delicious, but definitely on the pricier side for West Seattle. That said, given how busy this place is, I think there is plenty of demand for a littler pricier dining in West Seattle. I mean, how many more pizza places do we need?
We ordered a bottle of wine, two drinks, two pastas, burrata & 24 month prosciutto, focaccia, lamb, and tiramisu, and that was plenty and bit overkill for the two of us. But if you wait for that long to try a place, you might as well try as much as you can. I think our bill ended up being $260 including tip, so I would put it on the special occasion list or a couple times a year list. There are some lower priced Italian options in West Seattle that offer some pretty decent handmade pasta as well, but this place seemed like a level above and the service was really good.
Overall, will definitely be back to try it out again once things have died down a bit and reservations are easier.
Note- there is a bar which I assume is walk-up and you can order off their main menu, but can't confirm. There were a limited number of seats at the bar, maybe 8-10"
Il Nido,(206) 466-6265,Tuan N.,"I'll preface this by saying it's more like 3.5*
We've been waiting for this place to open up seeing how much we loved Il Corvo, but tough to make it there only during lunches.
With Il Nido open for dinner, we can have more of a chance to have delicious pasta.
First off the building, decor was welcoming like a home and service was on point from the greet to sit down. Our server was honest about the food and gave suggestions about what he thought were the stars and which dishes might needs to be tweaked.
We had the bruschetta, king oyster mushroom, and two different pasta and a couple of drinks.
The bruschetta came with a lard spread that was delicious but the bread was so burnt, they actually took it off our bill and gave us focaccia bread.
The mushroom dish was a great appetizer with right amount of saltiness and earthiness. This restored my thought that it's going to be a great meal.
However, when the two pasta dish came out it was a tale of two pasta. The gemelli sauce was great but the pasta itself a bit overcooked and fell apart. The cavadetti texture was perfect but sauce could have used a bit more salt. Some small changes would have made them perfect like I'm used at at Il Corvo. Also, the portions were on a smaller side even for fine dining.
Overall, they just opened not so long ago so hopefully they work out the small missteps by the time we dine there again."
Il Nido,(206) 466-6265,Laura C.,"A bit of a let down compared to Il Corvo. In general, expectations were very high coming to this restaurant hoping the pasta would be the same as their lunch spot.
The meal was quite unmemorable, but I remember the dishes being very small and the pastas not living up to what they serve at Il Corvo. For what you pay in price, I would expect a bit more from Il Nido."
Aglio e Olio,(206) 709-8883,Lee S.,"These folks are amazing. The food is great and it feels like home cooking. I hope they can survive the COVID chaos (along with the rest of us), and I'll be patronizing them as long as they're able to stay open. As aside the interior refit from the old Pizza Hut was not the most elegant for those that have design sensitivities so takeout perhaps better for that crowd. I for one will look forward to dining in with the Rat Pack soundtrack in the air."
Aglio e Olio,(206) 709-8883,Julia A.,"My favorite cuisine is Italian food so my husband and I like to venture out to try all the Italian restaurants there are in Seattle. This restaurant is in a really hidden location (it's the right most business in the plaza) and there's no well lit/big sign at all in the front to help you locate the restaurant as you drive here. But note that the small parking lot IS available to park at when you eat here!
We ordered the Bruschetta to start - lovely! It contained lots of tomatoes so that was a very pleasant start. For dinner, I ordered the Spaghetti Carbonara and my husband ordered the Lasagna. When you order your entrees....order one between two people. Don't say I didn't warn you!! The portion size is GINORMOUS (see pics) and you definitely want to leave room for dessert. Unless you want lots of leftovers (I mean that is not a bad thing), then split an entree. :P The actual entrees were absolutely DELICIOUS. For dessert, we ordered the Canoli - light and YUMMY!! We were disappointed there wasn't Panna Cotta on the dessert menu but we got over that pretty quickly. :P
Highly recommend trying this restaurant! It's a hidden gem. :)"
Aglio e Olio,(206) 709-8883,Stacy S.,"Had dinner from here last night... thanks to a post on Next Door sharing that they would do take-out or delivery. The one employee taking orders was great - nice and welcoming, and graciously answered all of our questions.
Our food took slightly longer than they said it would, which was understandable since the phone kept ringing with people placing orders.
The food was good... I highly recommend their farro salad. It was delicious! The arancini were good and a decent size - just not my favorite dish. The marinara that came with them had good seasoning. Porky's pizza was good - with a fluffy crust (again, good - just not a favorite.) The Basilico pasta was great... it wasn't as warm when I got home, but still tasty.
I'll dine and/or order out from here again - and will probably order that farro salad every time I do so!"
Aglio e Olio,(206) 709-8883,Uthara M.,"Didn't like the food or service here. Have had Italian in multiple restaurants over the years, but this was by far one of the worst experiences in dining I've had. A girlfriend and I went here for dinner. At first the waiter was very polite and courteous and brought back our drinks and appetizer promptly. The appetizer was okay- I was eager to try out their entrees based on all the great reviews I had read about the place. I asked if they had a mushroom/veg risotto as I really love risotto but only a seafood risotto was on their menu. They obliged even though it wasn't on the menu. The outcome however, was a bad excuse for risotto with 3 mushrooms on it for garnishing. The texture, taste and consistency of the dish was just bad.
When I told the waiter that it was pretty bland, he offered me some seasoning. I was pretty sure that no amount of pepper and chili flakes was going to help that dish, it was just too bad but I did try anyway.
I asked if he could bring me another entree at which he snapped and said- I asked for mushroom risotto and so I should eat it and that he can't keep switching my entrees till I like one. Needless to say, I lost my appetite then n there.
At the end, when the check came- he didn't charge for the risotto. However, that was too little too late for me and I most definitely wouldn't be returning here."
Aglio e Olio,(206) 709-8883,Cindy I.,"Wish it had nicer atmosphere in the restaurant but it's full of old school fluorescent lights dimmed with decorative covers. So we took the food to go. The chicken Marsala was more bland than we like. We both felt the chicken Parmesan was very good and would go back for that again. Meatballs and spaghetti was a meal we would order again too.
Don't forget the garlic knots are great!"
Aglio e Olio,(206) 709-8883,Clay B.,"What a wonderful place to sit and have delicious homemade Italian food, we were waited on by the chef.
She makes everything in house and wonderful! Higher recommend the Lamb Ragout sandwich, the lunch menu is small, but they have a much larger menu for dinner that starts at 4pm. Lunch is from 11:am- 2:00pm, get there early as it is a small restaurant but very nice."
Aglio e Olio,(206) 709-8883,Jennifer T.,"Came here last Friday with a friend and we indulged in the ""Family Style"" meal, where you choose what you pay (suggested $20-50 pp) and the chef curates a multi-course dinner for the table. Per our server's recommendation, we did $35 to bring us from appetizer to dessert, and this was no joke best $35 I've ever spent at a restaurant!! The quantity and quality of food served here would have easily been $60+ pp at other restaurants. So happy I've found this hidden gem!! Would highly recommend this place to anyone looking for great value, authentic Italian comfort food.
More on the food:
- Appetizer (5/5...peep my photo to see the full spread!!): A few of my favorites were the caesar salad w/ crab meat, steamed clams in white wine, deep fried gnocchi, tomatoes & burrata, and toasted baguette w/ this amaaazing pistachio spread. I probably could've been full off just the first course! But of course, I paced myself in anticipation for the other dishes... :)
- Pesto tortellini with goat cheese and sun dried tomatoes (5/5): This was easily the most decadent and well-made tortellini I've ever had! The pasta itself had the perfect amount of bite/chewiness, the pesto was so fresh/aromatic, and the creamy goat cheese + the sweet-tartness of the sun-dried tomato made every bite taste like a little piece of heaven. I'm typically not blown away by tortellini but this dish packed so much flavor!
- Steak w/ roasted asparagus (4/5): The steak cut like butter and the asparagus was perfectly roasted and seasoned...it was a simple dish but was cooked really well and complemented the bold flavors in our other courses. Dessert:
- Cheesecake w/ chocolate salami (4/5): Loved how the cheesecake was so fluffy/light! Also enjoyed nibbling on the salami-shaped dark chocolates pieces with walnuts.
Our server was super helpful and friendly -- he consistently went out of his way to make sure we were enjoying our food and our water cups were never empty. The restaurant itself is modestly sized and modestly decorated...the ambiance is nothing to write home about, but the incredible food, service, and value made Aglio E Olio a 5/5 experience for me!"
Aglio e Olio,(206) 709-8883,Megha B.,"This is one of my favorite hole in the wall restaurant in Seattle.
The food is very authentic and amazing. I love the garlic knots, spaghetti aglio e olio, harvest gnocchi and the pizza. The house red is usually pretty decent.
I like the server and manager at this restaurant, they are both really friendly and it's always a great time dining here.
I will continue eating here!"
Aglio e Olio,(206) 709-8883,Kathy A.,"I definitely found my new favorite Italian restaurant in Seattle! This place is perfect. You would never notice it from the street view and when you walk in you're immediately thinking ""wait? really? this place does good italian food?"" It is a quintessential hole in the wall restaurant without any bells and whistles on ambiance but the food and service far exceed expectations! Portions are large and the price points are hard to beat. The farro salad is massive and has huge chunks of goat cheese. Quite tasty! The arancini are hearty and topped with plenty of tomato sauce. The harvest gnocchi was divine! Rich, cheesy but still a nice light pasta dish. Our server was lovely as well and the food came out rather quick! I can't wait to return!"
Aglio e Olio,(206) 709-8883,Jon H.,"So far this is my favorite Italian place in the city. The bruschetta is delicious, as is the parm and practically anything you can order!
My advice: come early in the day before the evening rush or call in a reservation, the restaurant is very small and fills up quickly (literally maybe 5 or 6 tables)"
Aglio e Olio,(206) 709-8883,Jeff B.,"4.5 stars.
What a surprise. Our son wanted to have birthday dinner here, so the five of us went on a Saturday evening.
FOOD: 4.5 stars. We had $35 per person dinner, leaving the chef to decide the contents. This included for the vegan among us. Excellent value. Several appetizers (green salad, cold cuts, olives, mozzarella, bruschetta, artichokes, etc), pasta meat dish, lamb chops (and equivalents for the vegan). Followed by dessert. The bday boy received a free tiramisu - heavenly; the rest of us had chocolate gelato with fruit - excellent!
We also had a carafe of house red wine from Montepulciano.
SERVICE: 5.0 stars. The gentleman and lady servers worked hard to ensure we were very satisfied.
AMBIANCE: 4.0 stars. Nicely done, attractive (yet simple) interior.
TIP: Make reservations, at least for a Sat evening. They were fully booked the evening we dined. Quite a few people came in for take-out."
Aglio e Olio,(206) 709-8883,Jim P.,"Oh My!
Came for lunch, and if you blink you may drive right past this place. Nothing fancy about the building or the interior for that matter (never mind the greasy floors) but man they can put out some dang nice foods.
We had the porchetta sandwich, the mortadella sandwich, rigatoni bowl, and an alfredo bowl (with porchetta). The sandwiches are huge, great bread, fillings super hot and plentiful. I also love the gardenia mix.
The pastas come with ceasar salad and I garlic knot that you wish you had about a dozen more of.
Prices are very reasonable, now if I could only convince them to open a place in West Seattle my live would be complete."
Aglio e Olio,(206) 709-8883,S S.,"This place is a gem. The staff is super friendly and helpful. The food is among the best Italian in the city. I don't come here as often as I would like because, well, weight. I always eat waaaayyyyy too much when I'm here. The hole in the wall aspect is nice and cozy, but I do wish they had an upmarket version as well so I could come here as a night out.
Also, I wish they would deliver with someone other than Bite Squad."
Aglio e Olio,(206) 709-8883,Nikhil T.,This is a hidden gem. One of the handful places in Seattle that can serve a delicious main course under $20. We have been here twice and both times found the food to be delicious and the portion sizes large (you're guaranteed to have leftovers). The olive oil and fresh bread is heavenly. The pesto pasta is great as well. The music and decor is quirky Italian. The server is fantastic to talk to.
Aglio e Olio,(206) 709-8883,Travis G.,"I am so happy to be so close to this place! There are a ton of great items on the menu, but I keep going back to the strip steak with the gorgonzola gnocchi. So good and a great price. Also, the bruschetta is a standout. But really everything I've had is good - we've tried nearly every item on the menu."
Aglio e Olio,(206) 709-8883,AJ A.,"Had the mortadella and fried egg sandwich for lunch. DELICIOUS!
Quaint, lots of personality. Hidden away in the back of a tiny collection of ground floor shops. It's actually around the corner and in back."
Aglio e Olio,(206) 709-8883,Kevin L.,"This is my hands-down favorite Italian restaurant in Seattle. I live in Capitol Hill and the Italian places are nice, but they're a bit upscale and hit or miss as they try out the hottest and hippest ingredients on the market.
Aglio e Olio, however, I found randomly when I decided I needed a bite to eat and was in the area. It's a small intimate restaurant and I was thinking: ""Sigh, whatever. At least I can just get pasta or something.""
Wow. This place has hands down my favorite meatballs I've ever had in my entire life. They're huge, and they taste AMAZING. I've been going back more frequently now, and I also have to recommend the Calamari. It's not deep-fried, it's not crispy, but instead it's this AMAZING pan-seared quality. Please, please, please do yourself a favor and try the Calamari. Ridiculously good!
Anyways. I didn't realize I was coming into a wonderful small family-style and family-tasting Italian restaurant until I tasted the food, and at that point I realized I was in a good place.
I love you, Aglio e Olio! I hope you stay here for a very long time."
Aglio e Olio,(206) 709-8883,Rahul D.,"Against my selfish desire to keep this place secret, I'm writing a public review of this place.
I have been here several times with varying party sizes and types (2, 4, 10, some vegetarians, some pescatarians, typical omnivores, etc.), for my birthday, parents' birthday, going-away parties, date nights, etc.
I have had the family-style serving every time (35 for antipasti, pasta, meat, and dessert!!). The staff is excellent at accommodating dietary restrictions that vary throughout the party, and their choices always satisfy.
The quality is always excellent, the service is always great, the drinks are always smooth and well-priced, and the value is always incredible.
I hope you all get to enjoy this small restaurant, be sure to reserve ahead of time due to limited seating."
Aglio e Olio,(206) 709-8883,Raymond T.,"We came in for lunch looking for the Italian meal which was kinda like a pay what you will and we'll serve you what you pay. It was only a dinner thing but he agreed to it and said '35 will bring you through dessert is that okay?"". It was a little pricey for lunch and my friend couldn't eat any pork or beef but -spoiler alert- it was well worth the money.
Our first course was an antipasto variety of burrata, fried gnocchi, anchovies, pickled vegis, crab salad , bruschetta and vongole clams. Everything was super tasty and I especially enjoyed the burrata and fried gnocchi.
Our main course was a full serving of halibut over lemon risotto and a pesto pasta with assorted vegis. Could've used a little more salt but it was still good. We couldn't finish the entrees despite coming hungry.
For dessert we had chocolate salami with nuts and fresh berries. And no there was no meat in this salami.
Overall all this food at any other restaurant could've cost well over 100$. It's minus a star because the atmosphere was small and could be improved and the service a little slow."
Aglio e Olio,(206) 709-8883,Mindful M.,"Absolute hidden gem. Every time we come I'm stunned at how good the food is for the price, and how laid back it is! Non-pretentious, incredible homemade and authentic food, cozy atmosphere. I'm always shocked this place isn't packed any time we come in, but on the rare occasion it is they're always happy to suggest takeout which is just as nice."
La Rustica,(206) 932-3020,Alan M.,"Always among our favorite Italians. Recently tried their takeout. Restricted menu, still terrific. Had wild boar and shrimp wrapped with pancetta, both delicious. Ordered the day before for 5:30p Friday pickup. Delivered to my car within 5 minutes of calling to announce my arrival."
La Rustica,(206) 932-3020,Rachel G.,"I love La Rustica. I use to eat there all the time... I was so happy to see that they still do take out! Their food is always amazing. The best part is when I go to pick up my food , they are always so welcoming. Nice to have a local restaurant I love still deliver great service and food
-Thank you La Rustica!"
La Rustica,(206) 932-3020,Madison L.,"This place! It gave me all the feels. Small, intimate, authentic Italian restaurant, YES PLEASE!
The focaccia as the starter is absolutely delicious! Incredibly light and fluffy with the perfect amount of garlic. I could have had that as my meal
I got the gnocchi with cream sauce. 10/10. I'm still raging about it. Enough for 2 meals. It's so fresh and creamy I was so happy with my meal
My partner got the seafood linguini and raves about it
We finished with the lemoncello tiramisu which was fantastic!
Our service was attentive and relatively fast.
If you want an unforgettable Italian experience La Rustica is the place for you. I'll be spending all my special occasion dinners here. I can't even explain how much I enjoyed my whole experience"
La Rustica,(206) 932-3020,Kira T.,"Delightful. Cozy and intimate, with excellent service. The location is quite special - right across from tiny Weather Watch Park in West Seattle, with its breathtaking, glorious views.
The lamb shank special was ""to die for"" according to my friend who ordered it (I don't eat meat). My penne puttanesca was spicy and bracing and packed with flavor. We shared bruschetta and a caprese salad that featured superbly fresh, amazing mozzarella (although the tomatoes were a bit pallid... I blame the time of year). A couple of our party ordered pizzas. One pronounced his ""just fine"" and the other (my husband) thought his was flavorful, but ""too bready."" He's from NYC, so he likes a verrrry thin crust.
Dessert was amazing: the four of us shared a regular and a limoncello tiramisu. Both were HUGE. Both were tender and fluffy and delightful, and neither were cloyingly sweet. The flavor of the liqueur and cream shone through.
WARNING: do not trust the prices posted online! Most items on the menu were between one dollar and four dollars MORE than the online price. We still got out of there for $250 bucks for 4 of us - including 1 1/2 carafes of their decent house Montepulciano and tip - but we were expecting it to be a tad less.
That said, I would return."
La Rustica,(206) 932-3020,Kristin B.,"It is a small hole in the wall restaurant that is easy to miss, but is sooo worth it. The food is among the best Italian food in the city. I highly recommend it to anyone looking for something new or off the radar.
I had the chicken parmigiana and a caesar salad. Both were delicious. The chicken parm was perfectly cooked and moist. The sauce was amazing and tasty. The serving sizes were ample and more than enough for a single person.
I highly recommend this restaurant.
Accessibility: This is a very small restaurant and it is not too accessible. The washrooms are up a step or two and squeezed in a corner. The tables are all squeezed together. There is no room to sit and wait for a table. The good news is it is all tables and chairs. If you are able to work with a tight squeeze and a place that can get noisy because of the smallness of the space, then you're good to go."
La Rustica,(206) 932-3020,Lexi H.,"West Seattle institution with family-owned environment and hearty Italian classics.
The restaurant is located in a neighborhood with plenty of street parking right in Alki. La Rustica is quaint with some old-world Italian decor and white tablecloths - really what you envision when you think ""family-owned Italian restaurant"" so I was into it.
We arrived with a large party for a birthday (reservations made). For a Wednesday evening, it was very busy so I would recommend making reservations. The space is not big (inside or out on the patio), so I don't think they host large parties often. They sat us quickly, and started taking drink orders. They almost immediately brought us water and bread.
After taking our food order, service seemed to slow a bit. We had a late attendee, and they were not acknowledged until we finally caught our server's attention after 15 minutes. It was difficult as the service was great up until this point, and we seemed to have lost our server between ordering food and receiving food.
When the food arrived (which did take a while, but it was a big party and I won't dock points for that), I had to leave for an appointment so I got my pasta to go. I had ordered their squid ink pasta special. It was alright, but I'll likely get something else next time (everything else looked amazing). It was described to have a marinara/alfredo creamy sauce and the sauce didn't seem creamy to me, so I think I may have had different expectations - it was a very large portion, the pasta itself was good, and it had lots of seafood in it. The pastas are also served with a dinner salad - the homemade dressing on those were AWESOME - very garlicky and generously topped.
They serve wine by the carafe for a good price, and the food menu is large enough to give plenty of variety. I will definitely be coming back, this time with a much smaller party, to try out some of the other pastas that looked decadent and have a more intimate experience. I imagine that my star rating will go up after going with a smaller group.
Note: they can't split the check but can take up to 3 payments on a check, so keep it in mind if you're with a big group."
La Rustica,(206) 932-3020,Jan C.,"Although there are some positives about our experience here, we will not return.
Pros: Our server, Nadia, was very personable and helpful.
The antipasto mista plate was huge. Good vairety of meats, but only one kind of cheese.
Setting is very nice
Cons: The noise level is not conducive to a pleasant experience. I used my phone to check the decibel level and it was pretty steady at 80 db with times up to 87 db. Not fun!
While the wait staff was pleasant there were apparently not enough of them as there was a lot of waiting for water, etc.
The food was underwhelming. In particular, the carbonara was dry to the point of having very little flavor. I am a carbonara fan and I don't want it to be soaking in sauce, but there was almost no sauce at all on this dish.
Parking is difficult to find during the dinner hour."
La Rustica,(206) 932-3020,Sheila G.,"I wanted to love this place, and I did, until later that night when I got sick from the food!
The restaurant is so beautiful if you sit on the patio. The food is really good. But I wouldn't eat there after what I experienced after, they definitely served me some bad food.
Plenty of people have been there without getting sick, but plenty of people have gotten sick too. Go at your own risk!"
La Rustica,(206) 932-3020,Aleksandr F.,Not sure about how is food here. We did not have a chance to try it. Came to this restaurant in 15 minutes after opening but owner told us that no free tables for us and we need to wait 20-30 minutes for it. We've waited about 1 hour but couldn't wait more and came out hungry. So book table before you going to come here.
La Rustica,(206) 932-3020,Jamie E.,"Still after all these years, my absolute favorite restaurant of all time. The Chicken Parmesan is the best ever!"
La Rustica,(206) 932-3020,Jessica R.,"Best pasta spot in West Seattle, hands down! This spot is a tiny little spot on the west/south part of Alki, and definitely worth making the trip.
We have come here several times now, and most recently for my birthday. We had a group of 12 and they were very accommodating to have such a large group in such a small space. This time I got the rigatoni con ricotta, and that is probably one of my favorite dishes here. It's a rigatoni noodle with white sauce, cheese, onions, and pancetta.
They also brought me a birthday tiramisu! Overall love this place and will definitely be coming back!"
La Rustica,(206) 932-3020,Teresa G.,Would never imagine that such a gem was behind the deceiving exterior. The food is prepared with care and will not disappoint. The atmosphere is warm and intimate and the staff and owner are simply the best.
La Rustica,(206) 932-3020,Daphne B.,"Do not go here for takeout unless you want to be exposed to too many people and screamed at by a stressed employee. They are begging the neighborhood to help support them during the virus. I can't believe how unsafe, unsanitary, and unprofessional this experience was tonight. As a long time West Seattle resident, I was appalled by this experience. After being crowded into this tiny place, watching an obviously disturbed staff member run around and check out on credit cards, this person started screaming at me ""I'm stressed, back off"" at the top of his lungs at me after telling me they didn't have my order. La Rustica should not ethically be operating in such a manner. This poor employee lost it. I will never return."
La Rustica,(206) 932-3020,M T.,"My husband and I came here for a date night and it did not disappoint! We waited about 30 minutes for a table and it was worth the wait!
I had the lasagna and it was delicious and so hearty, everything pasta should be! My husband had the chicken parmigiana and loved it. We wrapped up the night with the tiramisu, which was just delightful! The meal overall was delicious and the service was great. Food was the closest we've had to pasta we had on our honeymoon in Italy.
Come here and enjoy!!! The wait is worth the amazing food you get and the ambiance."
La Rustica,(206) 932-3020,Michelle L.,Really cute place tucked away on Alki Beach. I don't know why there's so many bad reviews on service our server was super pleasant. Loved their garlic bread and salad - but next time I would skip appetizers only because you can't NOT eat a decent amount of garlic bread which fills you up. By the time our main courses came out I was like 60% full haha! I thought their full carafe of house cab sav for $38 was quite reasonable. Loved the bolognese pasta and my husband's lasagna was great too! Would definitely come back for sureee!
